Height,Weight,Label
178.6,71.7,Fit
165.4,59.2,Fit
169.6,67.7,Fit
165.8,55.8,Fit
174.3,66.5,Fit
157.5,46.5,Fit
154.2,54.6,Fit
158.0,55.5,Fit
166.1,51.1,Fit
162.6,56.9,Fit
172.8,65.4,Fit
179.4,73.0,Fit
154.3,54.9,Fit
156.9,48.4,Fit
149.2,55.1,Fit
187.3,81.4,Fit
168.4,56.6,Fit
170.3,54.6,Fit
150.3,44.5,Fit
165.0,48.1,Fit
170.6,65.7,Fit
162.2,67.4,Obese
176.8,80.2,Obese
190.4,71.1,Fit
154.6,58.9,Fit
153.8,52.7,Fit
155.3,33.9,Fit
182.7,70.7,Fit
176.5,65.0,Fit
163.5,68.5,Obese
165.4,53.2,Fit
156.0,58.1,Fit
174.8,66.4,Fit
160.8,45.3,Fit
162.1,53.4,Fit
171.7,77.1,Obese
162.9,57.0,Fit
162.4,65.3,Fit
165.1,66.8,Fit
173.7,62.8,Fit
183.1,63.5,Fit
171.4,55.4,Fit
173.8,78.1,Obese
162.8,59.5,Fit
157.2,40.5,Fit
172.2,71.9,Fit
166.9,47.0,Fit
149.4,42.5,Fit
161.4,58.0,Fit
164.1,79.4,Obese
159.4,62.4,Fit
181.3,68.5,Fit
170.3,64.0,Fit
180.1,78.7,Fit
167.9,73.4,Obese
165.9,58.6,Fit
154.7,50.9,Fit
165.1,53.3,Fit
165.1,65.3,Fit
150.0,57.7,Obese
159.1,40.2,Fit
161.4,54.2,Fit
169.5,53.5,Fit
170.1,64.8,Fit
158.6,45.4,Fit
170.2,53.1,Fit
163.0,67.4,Obese
133.4,37.8,Fit
159.7,55.6,Fit
176.9,72.3,Fit
146.5,55.0,Obese
166.2,57.4,Fit
182.4,70.1,Fit
156.6,50.8,Fit
165.0,68.6,Obese
150.7,49.4,Fit
182.9,71.3,Fit
164.1,62.4,Fit
165.5,74.9,Obese
179.9,71.8,Fit
172.3,63.1,Fit
155.4,68.7,Obese
157.9,65.5,Obese
170.4,73.4,Obese
158.1,51.0,Fit
141.7,39.4,Fit
164.4,44.8,Fit
148.7,56.4,Obese
182.8,74.1,Fit
166.9,46.9,Fit
155.0,62.5,Obese
157.3,51.7,Fit
144.2,44.0,Fit
152.9,39.3,Fit
176.2,72.2,Fit
189.5,83.1,Fit
173.0,65.5,Fit
164.0,55.8,Fit
160.2,77.5,Obese
154.5,42.9,Fit
187.7,71.7,Fit
162.9,64.1,Fit
188.3,69.9,Fit
180.3,62.8,Fit
145.9,55.9,Obese
157.7,59.5,Fit
157.6,58.5,Fit
164.1,60.7,Fit
164.3,53.9,Fit
198.0,84.2,Fit
153.2,51.0,Fit
167.5,68.5,Fit
171.8,68.3,Fit
165.0,52.5,Fit
166.2,67.1,Fit
153.5,38.4,Fit
166.2,58.2,Fit
170.6,54.9,Fit
168.6,55.7,Fit
171.3,79.9,Obese
180.5,59.9,Fit
175.3,61.1,Fit
165.8,64.5,Fit
152.1,47.1,Fit
158.4,56.4,Fit
162.6,69.6,Obese
167.8,67.2,Fit
159.7,52.4,Fit
154.7,51.6,Fit
151.9,55.0,Fit
146.8,52.5,Fit
162.4,58.2,Fit
148.8,51.6,Fit
154.0,55.1,Fit
160.7,56.1,Fit
150.3,44.9,Fit
169.2,68.9,Fit
173.1,68.3,Fit
159.0,38.9,Fit
160.2,49.8,Fit
170.9,60.4,Fit
157.1,52.7,Fit
156.4,63.4,Obese
178.2,95.4,Obese
174.7,47.5,Fit
171.6,67.2,Fit
175.2,68.1,Fit
143.2,43.7,Fit
179.9,75.5,Fit
169.3,64.3,Fit
176.1,65.3,Fit
169.3,63.3,Fit
165.5,64.7,Fit
162.0,61.4,Fit
169.0,64.4,Fit
161.6,52.8,Fit
174.5,89.6,Obese
147.5,50.8,Fit
159.0,61.7,Fit
187.5,73.3,Fit
158.1,56.5,Fit
162.4,59.5,Fit
155.3,37.8,Fit
168.7,56.9,Fit
156.9,48.3,Fit
163.0,53.6,Fit
174.3,58.3,Fit
157.3,54.8,Fit
173.7,77.5,Obese
174.0,67.7,Fit
176.6,59.2,Fit
166.5,52.8,Fit
200.7,85.6,Fit
176.6,57.3,Fit
168.6,65.0,Fit
155.4,63.9,Obese
163.9,54.5,Fit
180.7,72.4,Fit
183.8,70.9,Fit
181.3,67.2,Fit
173.6,67.8,Fit
151.2,45.0,Fit
170.4,57.4,Fit
151.3,37.4,Fit
148.6,49.1,Fit
167.6,70.4,Obese
170.8,69.8,Fit
174.9,79.3,Obese
170.5,58.5,Fit
170.8,71.0,Fit
154.2,43.5,Fit
163.8,64.7,Fit
148.4,61.6,Obese
143.0,49.0,Fit
173.1,79.3,Obese
156.7,49.2,Fit
174.6,66.0,Fit
177.2,61.7,Fit
158.2,55.3,Fit
171.5,66.9,Fit
157.7,54.9,Fit
144.7,42.3,Fit
166.4,57.0,Fit
159.8,59.0,Fit
160.2,55.2,Fit
186.7,67.5,Fit
148.2,33.2,Fit
169.2,58.2,Fit
154.1,41.2,Fit
175.0,60.7,Fit
168.3,58.9,Fit
169.2,61.8,Fit
154.6,47.3,Fit
156.6,71.5,Obese
175.2,57.4,Fit
184.5,84.5,Fit
170.3,62.5,Fit
155.1,47.7,Fit
168.7,67.3,Fit
191.7,77.2,Fit
166.1,54.3,Fit
181.1,86.5,Obese
156.9,36.6,Fit
164.5,57.6,Fit
171.8,66.5,Fit
169.4,74.4,Obese
156.6,50.7,Fit
156.1,74.9,Obese
175.9,74.1,Fit
178.1,50.9,Fit
181.6,61.0,Fit
184.8,77.1,Fit
166.5,51.8,Fit
161.6,61.8,Fit
179.9,67.5,Fit
172.8,56.2,Fit
154.2,44.6,Fit
153.6,58.7,Fit
170.4,47.7,Fit
163.0,66.8,Obese
164.7,68.3,Obese
176.8,66.1,Fit
173.3,54.9,Fit
179.6,75.4,Fit
143.8,41.6,Fit
167.8,49.8,Fit
172.6,80.8,Obese
148.2,41.2,Fit
157.8,43.0,Fit
155.8,55.7,Fit
165.2,59.5,Fit
182.9,85.5,Obese
187.2,74.1,Fit
156.0,50.6,Fit
170.8,66.9,Fit
171.1,66.0,Fit
169.3,64.9,Fit
169.4,65.3,Fit
168.3,63.7,Fit
183.6,70.8,Fit
177.1,75.7,Fit
153.3,48.8,Fit
173.8,72.9,Fit
174.8,78.3,Obese
168.5,57.0,Fit
177.4,88.5,Obese
167.1,55.7,Fit
167.2,55.9,Fit
166.3,65.2,Fit
142.8,48.4,Fit
164.1,59.8,Fit
157.6,61.2,Fit
151.9,52.8,Fit
180.8,88.4,Obese
170.5,63.6,Fit
164.7,52.8,Fit
158.8,51.1,Fit
168.3,66.1,Fit
175.9,72.0,Fit
155.9,55.1,Fit
164.9,53.1,Fit
174.5,75.9,Fit
143.7,60.9,Obese
164.4,59.7,Fit
160.3,71.0,Obese
163.5,65.8,Fit
159.5,73.7,Obese
166.5,64.8,Fit
186.2,77.3,Fit
161.4,64.1,Fit
168.2,58.8,Fit
186.9,80.1,Fit
158.9,66.2,Obese
185.0,81.8,Fit
165.1,59.7,Fit
184.6,76.6,Fit
173.3,72.1,Fit
168.4,68.2,Fit
164.3,65.4,Fit
158.1,57.7,Fit
165.8,53.9,Fit
174.9,62.0,Fit
164.9,63.5,Fit
161.5,64.0,Fit
162.2,63.5,Fit
175.9,62.7,Fit
178.5,68.9,Fit
157.7,45.3,Fit
157.6,43.5,Fit
169.2,63.6,Fit
181.8,83.6,Obese
177.6,70.2,Fit
151.2,65.6,Obese
162.1,56.5,Fit
154.8,52.9,Fit
162.1,49.8,Fit
182.6,70.6,Fit
149.4,39.6,Fit
147.2,35.3,Fit
155.9,44.1,Fit
168.2,62.9,Fit
171.8,59.1,Fit
169.8,59.4,Fit
177.9,72.9,Fit
145.6,34.3,Fit
178.1,70.4,Fit
161.6,64.2,Fit
173.0,73.4,Fit
150.4,53.9,Fit
165.1,59.5,Fit
167.6,56.8,Fit
177.7,68.8,Fit
147.6,61.1,Obese
165.3,62.3,Fit
153.1,50.7,Fit
170.6,68.5,Fit
173.5,66.7,Fit
179.2,72.4,Fit
159.1,53.7,Fit
175.2,64.2,Fit
180.0,79.2,Fit
146.9,31.9,Fit
171.7,68.7,Fit
175.5,64.0,Fit
162.2,42.6,Fit
151.7,42.8,Fit
175.4,67.4,Fit
151.8,51.5,Fit
163.0,64.4,Fit
164.6,66.0,Fit
172.9,53.4,Fit
158.1,58.0,Fit
157.5,60.4,Fit
166.1,62.4,Fit
176.1,72.2,Fit
190.2,64.1,Fit
148.4,40.5,Fit
168.5,73.4,Obese
153.0,49.3,Fit
176.2,86.1,Obese
154.7,42.4,Fit
157.6,67.1,Obese
158.5,50.4,Fit
164.2,66.2,Fit
168.6,60.1,Fit
170.3,64.7,Fit
164.9,64.6,Fit
150.4,44.8,Fit
173.0,72.3,Fit
164.4,57.3,Fit
177.8,71.0,Fit
157.2,33.2,Fit
147.4,45.1,Fit
164.6,69.7,Obese
179.3,76.2,Fit
166.8,68.3,Fit
162.8,58.7,Fit
155.4,66.6,Obese
184.3,77.1,Fit
153.7,46.7,Fit
157.0,61.1,Fit
171.3,71.9,Fit
144.6,51.0,Fit
179.0,67.3,Fit
171.9,67.2,Fit
174.9,78.4,Obese
171.1,68.3,Fit
163.2,46.8,Fit
153.3,46.7,Fit
163.5,53.4,Fit
154.3,46.3,Fit
170.3,47.0,Fit
173.9,81.6,Obese
181.2,65.3,Fit
169.1,56.5,Fit
175.2,52.0,Fit
161.7,64.5,Fit
159.7,55.4,Fit
170.2,60.9,Fit
160.7,54.5,Fit
168.0,66.8,Fit
153.3,47.9,Fit
155.3,37.2,Fit
172.0,54.7,Fit
174.8,56.4,Fit
154.2,54.5,Fit
172.4,72.8,Fit
159.1,67.4,Obese
165.2,46.9,Fit
180.6,76.7,Fit
173.9,61.6,Fit
173.8,89.8,Obese
186.0,87.2,Obese
157.3,68.0,Obese
154.2,58.7,Fit
157.1,57.3,Fit
162.2,54.7,Fit
139.1,37.8,Fit
162.7,51.8,Fit
159.0,60.6,Fit
173.6,78.8,Obese
168.9,59.9,Fit
158.4,49.4,Fit
171.5,52.8,Fit
173.0,67.8,Fit
156.5,63.7,Obese
159.6,66.3,Obese
140.5,54.5,Obese
153.0,54.8,Fit
156.8,54.8,Fit
165.8,70.7,Obese
154.6,43.7,Fit
159.4,52.3,Fit
151.5,64.2,Obese
166.9,52.7,Fit
169.7,63.1,Fit
169.4,68.2,Fit
165.1,60.7,Fit
148.0,57.4,Obese
158.2,67.3,Obese
160.5,60.5,Fit
160.6,67.8,Obese
165.8,53.1,Fit
180.7,70.6,Fit
173.9,85.8,Obese
154.1,67.8,Obese
172.5,55.2,Fit
172.0,65.0,Fit
156.1,54.7,Fit
174.3,70.2,Fit
163.2,68.8,Obese
149.5,63.9,Obese
170.0,63.9,Fit
167.4,70.6,Obese
162.5,63.3,Fit
164.6,59.4,Fit
157.1,40.7,Fit
171.7,73.0,Fit
164.5,64.4,Fit
166.8,64.3,Fit
168.9,54.9,Fit
152.3,66.7,Obese
155.2,54.2,Fit
140.7,34.4,Fit
171.2,54.1,Fit
151.7,56.0,Fit
166.5,66.6,Fit
169.1,59.2,Fit
171.6,68.5,Fit
151.8,56.0,Fit
164.3,60.5,Fit
183.4,68.4,Fit
183.9,82.1,Fit
175.9,74.7,Fit
168.7,67.2,Fit
153.9,45.5,Fit
172.9,55.1,Fit
163.3,59.3,Fit
171.2,71.9,Fit
158.0,63.3,Obese
163.1,63.2,Fit
166.8,57.6,Fit
167.7,55.4,Fit
170.4,63.8,Fit
158.6,55.3,Fit
150.2,58.5,Obese
182.9,69.7,Fit
192.4,78.3,Fit
169.9,80.0,Obese
150.4,62.2,Obese
156.5,46.8,Fit
170.6,75.8,Obese
179.8,62.1,Fit
151.7,47.1,Fit
163.6,56.3,Fit
167.2,60.8,Fit
174.5,72.0,Fit
161.2,58.0,Fit
147.8,53.0,Fit
171.8,61.7,Fit
177.4,72.2,Fit
164.1,59.9,Fit
169.5,52.1,Fit
159.8,60.0,Fit
155.7,54.1,Fit
176.3,62.7,Fit
169.3,59.6,Fit
170.4,60.7,Fit
181.5,70.5,Fit
153.4,65.8,Obese
158.9,72.3,Obese
166.7,39.4,Fit
158.8,59.4,Fit
173.6,74.0,Fit
162.9,56.7,Fit
154.1,59.7,Obese
165.7,73.7,Obese
166.9,50.3,Fit
175.3,68.7,Fit
169.3,78.7,Obese
170.1,53.7,Fit
168.5,61.6,Fit
162.9,54.8,Fit
157.1,62.7,Obese
168.2,71.8,Obese
161.3,58.6,Fit
183.6,74.4,Fit
179.8,57.3,Fit
172.0,76.4,Obese
169.2,60.1,Fit
164.0,58.1,Fit
151.1,58.0,Obese
162.6,59.8,Fit
166.1,68.7,Fit
167.5,66.6,Fit
170.2,65.3,Fit
175.1,70.0,Fit
157.4,45.5,Fit
157.5,53.4,Fit
181.0,80.7,Fit
173.5,59.0,Fit
160.7,51.1,Fit
163.8,52.0,Fit
163.9,60.3,Fit
165.3,71.4,Obese
170.2,68.1,Fit
192.9,64.4,Fit
167.1,66.6,Fit
172.3,61.8,Fit
146.4,51.3,Fit
159.7,54.9,Fit
178.5,63.2,Fit
169.4,62.6,Fit
116.7,26.4,Fit
172.4,67.9,Fit
186.1,69.1,Fit
143.0,36.0,Fit
181.7,78.5,Fit
134.5,48.7,Obese
175.3,72.3,Fit
164.9,54.6,Fit
139.2,36.7,Fit
169.9,58.1,Fit
177.7,76.6,Fit
169.0,56.2,Fit
171.4,71.7,Fit
160.5,61.7,Fit
144.5,55.9,Obese
172.6,74.1,Fit
184.2,79.0,Fit
177.4,57.5,Fit
143.1,50.0,Fit
148.3,49.3,Fit
155.7,50.3,Fit
147.5,58.7,Obese
165.5,59.0,Fit
169.3,58.8,Fit
149.3,58.0,Obese
173.5,63.0,Fit
171.6,60.2,Fit
159.0,46.6,Fit
163.1,52.0,Fit
143.6,39.5,Fit
161.3,62.2,Fit
165.1,51.8,Fit
166.9,46.4,Fit
169.2,65.4,Fit
167.7,56.8,Fit
162.1,57.7,Fit
168.1,72.5,Obese
176.0,68.7,Fit
163.9,71.2,Obese
168.5,61.9,Fit
163.0,66.5,Obese
157.9,50.5,Fit
170.8,65.0,Fit
158.9,48.1,Fit
169.2,56.5,Fit
165.3,58.3,Fit
161.7,46.9,Fit
161.4,58.6,Fit
159.4,53.5,Fit
146.9,49.3,Fit
169.2,52.5,Fit
167.5,67.4,Fit
174.3,80.5,Obese
159.2,67.6,Obese
185.8,91.2,Obese
160.8,57.2,Fit
155.4,50.3,Fit
154.1,56.1,Fit
145.9,44.9,Fit
181.9,58.8,Fit
180.1,77.9,Fit
171.6,62.9,Fit
155.1,41.2,Fit
184.9,71.2,Fit
161.1,55.4,Fit
162.0,57.9,Fit
180.8,72.1,Fit
172.2,76.2,Obese
189.2,68.5,Fit
167.7,60.7,Fit
160.6,49.7,Fit
158.3,65.2,Obese
144.7,41.6,Fit
161.9,54.9,Fit
177.6,77.8,Fit
171.6,75.4,Obese
165.2,71.8,Obese
154.1,39.1,Fit
167.5,65.6,Fit
176.1,70.4,Fit
169.7,63.0,Fit
166.8,61.8,Fit
156.2,64.0,Obese
174.5,75.3,Fit
130.5,44.7,Obese
169.2,64.6,Fit
193.3,100.3,Obese
148.4,45.2,Fit
162.3,45.1,Fit
164.9,57.7,Fit
159.9,56.7,Fit
176.4,78.9,Obese
170.2,59.6,Fit
166.7,65.0,Fit
173.8,54.6,Fit
165.2,68.7,Obese
200.0,88.5,Fit
166.7,58.9,Fit
167.1,78.5,Obese
146.2,55.6,Obese
159.0,47.3,Fit
177.6,68.5,Fit
150.3,71.6,Obese
141.3,59.7,Obese
165.4,67.5,Fit
180.1,56.6,Fit
165.5,70.9,Obese
161.3,52.2,Fit
144.6,56.6,Obese
170.0,57.8,Fit
172.3,69.2,Fit
145.4,41.4,Fit
177.5,66.4,Fit
173.4,71.1,Fit
177.5,58.7,Fit
171.4,83.6,Obese
172.2,57.0,Fit
170.7,55.5,Fit
174.6,72.0,Fit
145.0,56.6,Obese
148.5,45.9,Fit
156.9,45.6,Fit
163.6,51.5,Fit
169.3,54.8,Fit
168.6,65.0,Fit
177.3,68.6,Fit
177.6,72.8,Fit
155.4,56.0,Fit
167.6,68.4,Fit
155.7,50.0,Fit
162.9,52.5,Fit
168.5,63.7,Fit
127.5,35.3,Fit
191.5,82.7,Fit
171.2,58.8,Fit
158.4,60.4,Fit
186.2,66.8,Fit
161.2,53.6,Fit
166.5,70.0,Obese
159.6,47.0,Fit
183.2,82.2,Fit
163.8,47.8,Fit
166.6,48.4,Fit
178.2,57.9,Fit
171.4,65.6,Fit
164.4,65.3,Fit
177.2,79.4,Obese
192.9,91.6,Fit
168.5,69.4,Fit
166.3,54.2,Fit
166.9,54.5,Fit
179.4,77.1,Fit
158.4,66.6,Obese
161.9,49.4,Fit
148.1,58.6,Obese
152.0,35.5,Fit
159.3,59.0,Fit
164.4,58.6,Fit
184.5,73.2,Fit
170.9,64.5,Fit
155.0,46.0,Fit
157.0,57.8,Fit
180.1,71.9,Fit
177.4,76.7,Fit
165.3,72.8,Obese
160.1,57.4,Fit
177.4,62.7,Fit
154.1,43.1,Fit
169.3,76.7,Obese
190.0,92.0,Obese
167.3,68.6,Fit
156.5,54.3,Fit
169.5,69.7,Fit
159.8,66.6,Obese
149.7,44.3,Fit
172.7,65.9,Fit
177.3,60.3,Fit
161.6,56.4,Fit
160.9,69.3,Obese
154.4,61.1,Obese
163.4,59.8,Fit
158.8,33.9,Fit
153.9,46.8,Fit
185.8,76.8,Fit
170.1,62.0,Fit
171.3,64.8,Fit
174.7,69.1,Fit
173.5,61.9,Fit
160.5,56.6,Fit
168.0,60.9,Fit
162.0,52.1,Fit
169.8,78.2,Obese
168.8,58.8,Fit
160.8,38.8,Fit
150.4,64.0,Obese
166.6,54.3,Fit
162.8,65.5,Fit
144.2,40.3,Fit
170.6,68.6,Fit
175.6,67.5,Fit
192.8,89.8,Fit
160.7,55.1,Fit
159.1,50.4,Fit
152.8,53.4,Fit
167.3,58.5,Fit
167.2,46.1,Fit
156.1,48.8,Fit
163.1,81.5,Obese
143.2,30.6,Fit
175.2,69.4,Fit
156.5,52.0,Fit
164.6,74.3,Obese
149.3,40.2,Fit
158.6,56.1,Fit
161.9,63.2,Fit
164.9,58.4,Fit
170.3,57.6,Fit
180.8,71.8,Fit
173.1,63.4,Fit
175.6,65.3,Fit
180.9,79.4,Fit
171.3,67.8,Fit
164.6,64.0,Fit
176.1,70.9,Fit
176.8,76.4,Fit
172.1,75.6,Obese
149.0,46.5,Fit
155.7,59.9,Fit
162.0,47.4,Fit
173.6,48.3,Fit
164.8,74.3,Obese
177.5,66.7,Fit
179.5,72.9,Fit
178.2,60.1,Fit
178.3,59.7,Fit
153.6,46.2,Fit
170.3,69.0,Fit
158.3,51.0,Fit
146.9,44.8,Fit
161.8,51.7,Fit
179.6,80.3,Fit
170.1,70.6,Fit
187.2,73.2,Fit
166.9,66.8,Fit
191.9,79.1,Fit
167.0,58.6,Fit
165.2,59.7,Fit
150.9,55.3,Fit
177.2,62.0,Fit
159.5,60.0,Fit
157.9,74.8,Obese
179.1,72.0,Fit
177.7,69.8,Fit
177.5,68.6,Fit
161.0,60.9,Fit
164.4,46.6,Fit
164.3,73.0,Obese
173.6,74.2,Fit
182.1,67.8,Fit
169.0,63.1,Fit
186.7,72.2,Fit
174.9,69.7,Fit
162.4,58.5,Fit
174.1,68.5,Fit
183.8,66.1,Fit
187.0,73.1,Fit
178.1,78.9,Fit
165.3,55.8,Fit
162.6,37.0,Fit
171.3,63.4,Fit
183.4,93.3,Obese
169.8,70.2,Fit
170.0,58.9,Fit
165.6,59.9,Fit
161.4,62.7,Fit
163.2,44.6,Fit
166.5,54.1,Fit
183.9,77.6,Fit
162.4,70.8,Obese
165.6,56.8,Fit
155.5,65.7,Obese
172.9,59.7,Fit
180.0,44.2,Fit
182.9,79.5,Fit
167.2,65.9,Fit
171.3,70.5,Fit
163.3,64.3,Fit
170.8,65.7,Fit
168.5,60.4,Fit
165.6,58.6,Fit
166.5,57.3,Fit
170.0,60.4,Fit
161.8,43.1,Fit
162.3,48.3,Fit
183.8,73.0,Fit
194.8,65.6,Fit
151.8,34.6,Fit
151.1,47.6,Fit
154.5,51.5,Fit
163.9,56.6,Fit
174.9,48.2,Fit
171.5,77.1,Obese
166.9,49.8,Fit
170.8,57.6,Fit
157.4,44.4,Fit
162.3,68.4,Obese
164.8,63.1,Fit
147.6,44.1,Fit
152.2,46.6,Fit
152.7,52.7,Fit
173.4,56.2,Fit
167.7,64.9,Fit
171.7,60.5,Fit
144.8,50.3,Fit
148.7,52.5,Fit
172.3,60.6,Fit
134.4,23.3,Fit
178.5,68.1,Fit
144.9,34.6,Fit
174.3,67.4,Fit
155.2,51.0,Fit
176.5,63.9,Fit
200.3,77.9,Fit
140.0,52.6,Obese
172.6,61.9,Fit
145.1,65.2,Obese
169.7,63.6,Fit
162.7,61.1,Fit
166.4,61.2,Fit
155.0,55.6,Fit
173.6,75.0,Fit
149.1,57.7,Obese
178.7,56.1,Fit
160.5,63.5,Fit
149.6,53.2,Fit
182.5,73.6,Fit
164.3,73.1,Obese
186.0,90.1,Obese
178.4,77.3,Fit
156.2,49.3,Fit
164.1,49.7,Fit
166.3,66.9,Fit
181.8,83.6,Obese
169.8,47.2,Fit
166.9,70.0,Obese
162.8,56.3,Fit
164.4,45.0,Fit
179.4,74.5,Fit
165.0,67.2,Fit
160.7,54.0,Fit
158.8,47.0,Fit
158.9,69.3,Obese
149.6,43.9,Fit
156.7,63.3,Obese
181.5,60.4,Fit
162.7,61.6,Fit
172.7,68.8,Fit
137.7,48.7,Obese
171.3,76.5,Obese
163.2,52.1,Fit
159.7,60.3,Fit
167.0,50.4,Fit
159.5,45.0,Fit
141.6,39.5,Fit
175.1,70.8,Fit
167.7,75.3,Obese
161.5,72.3,Obese
154.4,49.6,Fit
148.8,51.2,Fit
167.5,69.2,Fit
182.7,79.6,Fit
167.2,60.2,Fit
149.8,50.0,Fit
167.5,60.8,Fit
164.4,57.8,Fit
174.5,64.3,Fit
171.7,63.9,Fit
132.2,35.2,Fit
171.0,55.2,Fit
154.0,59.0,Fit
149.4,53.2,Fit
162.9,73.4,Obese
169.5,66.2,Fit
147.0,44.2,Fit
172.8,60.6,Fit
173.4,66.5,Fit
165.5,64.7,Fit
155.5,51.2,Fit
154.2,40.6,Fit
176.3,62.5,Fit
148.4,48.6,Fit
176.7,74.6,Fit
163.2,46.7,Fit
163.9,61.3,Fit
146.2,48.8,Fit
163.4,55.1,Fit
171.7,60.2,Fit
150.3,43.8,Fit
170.5,65.1,Fit
166.0,69.6,Obese
157.9,64.4,Obese
174.4,57.9,Fit
140.8,42.1,Fit
168.8,45.1,Fit
182.8,74.4,Fit
180.8,76.7,Fit
169.3,75.6,Obese
161.7,43.2,Fit
158.0,46.2,Fit
161.7,58.7,Fit
171.0,51.4,Fit
156.1,55.0,Fit
173.3,71.1,Fit
188.5,67.9,Fit
164.3,60.5,Fit
150.2,39.9,Fit
150.2,60.6,Obese
173.5,67.9,Fit
164.3,54.3,Fit
174.6,57.2,Fit
159.1,58.8,Fit
174.1,77.6,Obese
163.3,52.5,Fit
156.9,50.7,Fit
160.6,50.7,Fit
151.8,63.2,Obese
186.9,61.6,Fit
163.9,69.4,Obese
172.1,62.1,Fit
159.1,55.1,Fit
153.4,49.1,Fit
162.4,60.0,Fit
177.1,63.2,Fit
159.3,64.3,Obese
155.4,61.9,Obese
166.7,53.3,Fit
170.5,69.3,Fit
183.1,70.9,Fit
168.9,63.2,Fit
172.1,77.3,Obese
172.9,60.4,Fit
152.3,58.5,Obese
154.4,56.1,Fit
153.1,50.0,Fit
150.3,52.7,Fit
173.8,68.4,Fit
168.2,53.0,Fit
165.9,55.7,Fit
136.5,32.6,Fit
187.6,75.2,Fit
155.2,63.7,Obese
187.6,82.0,Fit
149.1,37.4,Fit
156.1,51.4,Fit
140.8,45.5,Fit
169.0,68.8,Fit
152.9,46.2,Fit
153.2,41.7,Fit
149.9,49.0,Fit
173.6,70.8,Fit
172.8,67.6,Fit
184.9,68.2,Fit
157.5,68.6,Obese
167.4,60.9,Fit
150.8,51.6,Fit
161.3,52.0,Fit
159.3,64.7,Obese
170.1,68.2,Fit
176.2,70.8,Fit
175.9,58.9,Fit
155.7,62.1,Obese
176.0,74.2,Fit
164.5,67.7,Fit
161.4,57.6,Fit
157.2,53.8,Fit
158.8,54.1,Fit
184.2,92.8,Obese
168.4,58.0,Fit
166.9,51.8,Fit
162.1,54.8,Fit
191.9,76.8,Fit
179.4,80.8,Obese
157.1,43.4,Fit
162.0,53.2,Fit
162.6,59.7,Fit
166.6,71.2,Obese
157.3,60.1,Fit
169.8,76.4,Obese
181.0,74.8,Fit
150.6,48.2,Fit
152.6,58.1,Fit
159.7,45.2,Fit
160.2,42.8,Fit
187.0,84.7,Fit
176.0,69.8,Fit
175.4,75.4,Fit
162.1,51.0,Fit
161.9,67.9,Obese
149.0,54.2,Fit
173.6,66.1,Fit
170.4,65.5,Fit
179.1,73.4,Fit
162.7,51.4,Fit
163.4,55.7,Fit
166.9,63.9,Fit
174.8,63.8,Fit
148.8,37.0,Fit
173.1,68.3,Fit
164.8,66.4,Fit
153.4,60.3,Obese
142.1,48.7,Fit
163.5,65.4,Fit
180.9,79.9,Fit
183.4,74.7,Fit
168.9,45.8,Fit
186.6,85.9,Fit
164.5,52.4,Fit
175.5,58.7,Fit
160.0,47.5,Fit
159.3,75.7,Obese
157.5,58.1,Fit
142.3,36.2,Fit
179.2,65.1,Fit
157.9,54.9,Fit
156.2,58.0,Fit
152.0,53.1,Fit
162.8,50.8,Fit
184.4,77.3,Fit
188.0,72.9,Fit
146.7,55.7,Obese
161.1,57.5,Fit
153.6,45.8,Fit
175.9,73.6,Fit
168.2,65.3,Fit
158.0,51.1,Fit
165.8,66.3,Fit
159.7,61.2,Fit
182.8,83.1,Fit
171.0,70.0,Fit
172.4,63.7,Fit
135.7,27.0,Fit
164.3,60.9,Fit
187.9,80.4,Fit
179.6,71.4,Fit
144.7,22.0,Fit
161.6,62.8,Fit
151.8,43.4,Fit
183.8,79.8,Fit
167.7,75.5,Obese
156.6,51.9,Fit
165.4,63.7,Fit
136.3,41.1,Fit
153.1,55.7,Fit
165.4,61.0,Fit
174.3,62.7,Fit
143.6,38.2,Fit
160.8,69.6,Obese
176.1,71.7,Fit
149.0,55.5,Fit
167.5,64.9,Fit
165.7,68.2,Fit
183.9,67.2,Fit
162.5,58.7,Fit
163.1,62.6,Fit
174.4,77.3,Obese
150.4,71.2,Obese
162.6,61.4,Fit
160.0,51.0,Fit
163.5,49.2,Fit
174.3,59.6,Fit
171.1,58.2,Fit
156.8,30.9,Fit
166.5,55.6,Fit
181.4,78.1,Fit
155.9,54.0,Fit
166.6,59.0,Fit
162.9,45.4,Fit
164.3,67.8,Obese
147.1,51.7,Fit
180.5,71.6,Fit
156.5,36.3,Fit
176.3,64.4,Fit
158.2,58.5,Fit
158.1,54.8,Fit
178.3,71.5,Fit
175.9,73.6,Fit
167.3,62.8,Fit
173.4,71.3,Fit
161.8,50.9,Fit
164.9,50.0,Fit
157.7,58.5,Fit
174.9,72.8,Fit
157.4,58.6,Fit
181.3,73.4,Fit
161.5,54.8,Fit
165.2,61.7,Fit
173.3,69.1,Fit
165.3,63.6,Fit
161.7,78.4,Obese
164.7,52.3,Fit
174.8,93.1,Obese
157.7,44.7,Fit
163.6,62.0,Fit
165.1,50.4,Fit
174.5,69.4,Fit
163.9,67.0,Fit
184.9,75.5,Fit
163.3,66.4,Fit
162.4,54.6,Fit
163.1,42.1,Fit
150.5,54.9,Fit
153.6,52.1,Fit
